42.225,42.534,42.791,42.928,43.338,43.849,44.29,44.813,46.187,46.802,47.447,47.826,47.842,47.661,47.661,47.645,47.694,47.908,47.908,47.99,48.007,48.22,48.4,48.498,50.977,51.425,51.505,51.793,51.936,52.206,52.349,52.429,52.587,52.524,52.603,52.651,52.761,52.777,52.698,52.698,52.746,52.841,52.856,53.109,53.156,53.235,53.046,53.267,53.235,53.33,53.409,53.33,53.535,53.409,53.472,53.566,53.66,53.692,53.739,53.802,53.613,53.802,53.692,53.927,53.817,53.849,53.739,53.723,53.597,53.645,53.487,53.503,53.566,53.424,53.33,53.093,53.156,52.761,52.682,52.651
42.001,42.603,42.911,43.099,43.662,43.917,44.019,44.982,45.703,45.887,46.354,47.875,47.826,47.925,47.925,47.892,47.908,48.154,48.187,48.22,48.236,48.367,48.597,48.874,49.053,51.489,51.633,51.904,52.063,52.302,52.381,52.46,52.698,52.682,52.825,52.825,52.809,52.92,52.888,52.825,52.872,52.904,52.983,53.172,53.156,53.141,53.188,53.377,53.361,53.472,53.55,53.566,53.582,53.645,53.723,53.739,53.912,53.927,54.021,54.021,54.053,54.162,54.021,54.178,54.178,54.006,53.959,53.927,53.77,53.786,53.566,53.55,53.597,53.487,53.456,53.046,53.125,52.92,52.666,52.682
43.168,43.662,44.053,44.357,44.998,45.552,46.12,47.348,49.444,52.492,57.043,62.082,64.121,66.418,67.418,67.304,66.605,65.57,64.47,63.552,62.702,61.787,61.238,60.358,59.849,59.277,58.324,57.807,57.349,56.721,56.336,55.858,55.223,54.834,54.366,53.755,53.44,55.036,54.553,53.959,53.613,53.393,53.44,53.723,53.959,53.817,53.927,53.755,54.006,53.99,54.053,53.927,54.021,53.974,53.864,53.943,54.021,54.021,54.1,54.115,54.084,54.084,54.147,54.006,54.053,54.053,53.974,53.864,53.99,53.974,53.896,53.912,53.817,53.912,53.817,53.755,53.361,53.361,53.235,52.888
42.911,43.441,43.968,44.256,44.779,45.267,45.853,47.15,49.444,52.841,57.487,63.157,68.27,69.37,71.877,72.937,73.266,72.855,72.029,68.821,68.213,67.986,67.575,66.976,66.662,66.246,65.7,65.094,64.746,64.47,64.078,63.654,63.157,62.731,62.304,61.802,61.609,61.312,60.911,60.433,59.729,59.578,58.975,58.643,58.066,57.548,57.38,58.748,58.567,58.142,57.883,57.609,57.257,57.074,56.798,56.613,56.275,56.105,55.75,55.595,55.331,54.974,54.927,54.506,54.225,53.974,53.833,53.503,53.629,53.487,53.66,53.66,53.629,53.723,53.739,53.707,53.456,53.44,53.33,53.093
42.757,43.373,43.764,44.256,44.712,45.25,45.703,46.868,48.58,51.281,54.912,58.673,61.059,62.215,62.731,62.053,61.074,59.954,59.939,59.005,58.051,57.181,56.49,55.517,54.756,54.272,53.566,52.761,52.397,51.793,51.441,51.153,51.089,51.073,53.172,53.125,53.346,53.346,53.409,53.314,53.346,53.251,53.283,53.377,53.472,53.409,53.566,53.409,53.519,53.55,53.44,53.409,53.424,53.472,53.597,53.55,53.582,53.55,53.582,53.77,53.786,53.676,53.786,53.912,53.912,53.692,53.755,53.723,53.66,53.676,53.597,53.597,53.487,53.424,53.172,53.283,52.951,52.951,52.841,52.571
43.168,43.73,44.036,44.493,45.015,45.636,46.17,47.48,49.655,52.888,56.306,61.297,66.16,69.93,72.525,73.69,73.977,73.608,70.615,70.084,69.342,68.962,68.651,68.057,67.617,67.133,66.49,65.858,65.513,65.036,64.543,64.223,63.873,63.45,62.996,62.422,61.92,61.475,61.104,60.582,60.104,61.297,60.881,60.523,60.328,59.774,59.548,58.854,58.688,58.233,58.005,57.548,57.181,56.936,56.613,56.383,56.151,55.982,55.672,55.424,55.192,54.849,54.74,54.444,54.287,53.943,54.037,53.833,53.849,53.959,54.006,53.99,54.115,53.99,53.974,53.943,53.645,53.66,53.535,53.314
43.253,43.781,44.205,44.594,45.217,45.703,46.453,47.53,49.736,53.172,57.777,63.303,65.988,69.51,71.601,72.511,72.415,71.905,69.074,68.567,67.802,67.447,67.119,66.332,66.045,65.613,64.949,64.325,63.815,63.45,62.76,62.437,61.935,61.594,60.955,60.373,60.014,59.653,59.156,58.733,58.279,57.853,57.426,58.885,58.597,58.111,57.761,57.15,57.074,56.69,56.383,55.982,55.641,55.424,55.145,54.865,54.538,54.225,53.927,53.629,53.707,53.44,53.597,53.692,53.849,53.896,53.959,53.817,53.927,53.959,53.927,53.802,53.817,53.849,53.645,53.535,53.314,53.267,53.125,53.078
43.134,43.696,44.087,44.493,45.167,45.72,46.17,47.579,49.541,52.761,57.242,62.746,65.282,68.538,70.322,70.865,70.629,70.028,67.958,67.233,66.519,65.945,65.556,64.934,64.412,64.019,63.289,62.54,62.097,61.564,60.955,60.597,60.014,59.578,59.021,58.4,57.929,57.517,57.028,56.659,56.167,55.796,57.487,57.058,56.752,56.321,56.012,55.378,55.207,54.771,54.381,54.131,54.037,53.943,54.037,54.053,54.272,54.303,54.444,54.678,54.616,54.459,54.74,54.756,54.803,54.756,54.771,54.756,54.709,54.491,54.538,54.538,54.491,54.428,54.241,54.459,53.912,53.896,53.692,53.55
43.236,43.713,44.205,44.628,45.15,45.753,46.304,47.628,49.8,53.062,57.807,63.421,66.002,69.313,71.324,71.601,71.504,70.782,68.482,67.845,66.99,66.504,66.06,65.383,64.905,64.412,63.698,63.142,62.672,62.023,61.372,61.0,60.433,60.044,59.473,58.915,58.461,58.035,57.517,59.066,58.536,58.096,57.777,57.441,57.089,56.675,56.352,55.672,55.61,55.145,54.787,54.194,54.006,53.707,53.503,53.597,53.582,53.755,53.833,54.084,54.021,54.068,54.303,54.35,54.444,54.459,54.319,54.178,54.256,54.162,54.115,53.88,53.959,53.849,53.676,53.723,53.472,53.424,53.267,52.872
42.448,43.219,43.968,44.357,44.577,45.284,45.887,46.62,47.809,49.622,52.793,57.273,62.289,64.267,66.976,68.199,68.1,67.418,66.576,65.224,64.514,63.611,63.025,62.466,61.594,61.0,60.478,59.668,59.081,58.521,57.959,57.41,56.874,56.383,55.982,55.393,54.912,54.459,54.037,53.566,55.161,54.553,53.99,53.88,53.817,53.88,53.959,54.037,53.802,54.194,54.053,54.194,54.147,54.241,54.209,54.287,54.334,54.428,54.428,54.366,54.506,54.538,54.35,54.584,54.538,54.569,54.6,54.491,54.381,54.35,54.444,54.428,54.319,54.459,54.35,54.287,54.256,53.959,53.959,53.707
43.253,43.577,44.205,44.594,45.082,45.72,46.237,47.513,49.557,52.238,56.459,61.416,66.131,69.342,71.157,71.462,71.088,69.004,68.256,67.632,66.805,66.261,65.729,64.963,64.354,63.873,62.951,62.378,61.831,61.164,60.597,60.164,59.653,59.232,58.643,58.142,57.517,58.945,58.597,58.142,57.792,57.288,56.982,56.475,56.259,55.796,55.378,55.036,54.865,54.381,54.115,53.755,53.582,53.377,53.361,53.409,53.645,53.676,53.817,54.037,54.068,53.974,54.194,54.1,54.287,54.334,54.381,54.162,54.209,54.162,54.303,54.1,54.084,54.006,53.943,53.927,53.535,53.503,53.424,53.172
42.654,43.662,44.273,44.695,45.032,45.586,46.12,47.051,48.138,49.995,53.298,57.822,63.201,65.57,68.538,70.098,70.615,70.21,69.454,67.646,66.876,66.146,65.585,65.05,64.369,63.757,63.318,62.569,61.949,61.386,60.672,60.059,59.653,59.156,58.673,57.975,57.456,56.997,56.736,56.043,55.657,55.098,54.818,56.536,56.074,55.75,55.285,54.803,54.272,54.272,53.974,53.99,54.084,54.147,54.303,54.381,54.522,54.475,54.459,54.584,54.6,54.538,54.553,54.771,54.662,54.6,54.74,54.709,54.459,54.491,54.491,54.459,54.506,54.162,54.178,54.021,53.959,53.692,53.629,53.645
43.458,43.985,44.307,44.813,45.217,45.803,46.354,47.809,49.833,53.093,57.746,63.157,65.757,68.99,70.796,71.296,71.018,70.238,68.341,67.532,66.762,66.189,65.685,65.065,64.441,64.005,63.289,62.54,61.949,61.401,60.866,60.433,59.804,59.488,58.96,58.309,57.807,59.352,58.975,58.43,57.99,57.502,57.273,56.736,56.367,55.889,55.781,55.021,54.896,54.397,54.021,53.629,53.456,53.503,53.503,53.896,53.912,53.974,53.974,54.021,54.053,54.147,54.444,54.334,54.334,54.522,54.459,54.287,54.366,54.319,54.194,54.1,53.88,54.1,53.974,53.849,53.629,53.519,53.346,53.125
43.099,43.747,44.087,44.611,45.15,45.703,46.27,47.53,49.638,52.841,57.211,62.584,65.253,68.171,69.608,69.79,69.664,68.778,66.962,66.246,65.354,64.717,64.296,63.538,63.04,62.437,61.831,61.253,60.687,59.939,59.473,59.081,58.506,58.111,57.532,56.813,56.398,55.982,55.564,57.273,56.813,56.352,56.09,55.703,55.238,54.974,54.6,54.006,54.068,53.88,53.943,53.943,54.115,54.209,54.319,54.491,54.616,54.662,54.569,54.771,54.881,54.818,55.021,54.865,54.849,54.849,54.803,54.616,54.616,54.553,54.616,54.491,54.303,54.35,54.084,54.084,53.927,53.912,53.88,53.597
43.219,43.696,44.239,44.459,45.116,45.502,46.137,47.596,49.655,52.698,57.273,62.569,64.92,67.361,68.708,68.835,68.114,67.062,65.945,65.152,64.281,63.625,63.084,62.142,61.579,61.178,60.448,59.729,59.277,58.476,57.746,57.502,56.905,56.398,55.873,57.41,57.058,56.644,56.121,55.672,55.067,54.522,54.287,54.006,53.723,53.629,53.817,53.503,53.864,53.864,53.927,53.849,54.037,53.959,54.053,54.209,54.115,54.194,54.209,54.225,54.162,54.162,54.319,54.334,54.444,54.444,54.428,54.287,54.256,54.334,54.162,54.084,54.084,54.068,53.896,53.833,53.44,53.613,53.424,53.204
42.328,43.492,43.985,44.357,44.796,45.385,45.82,46.437,47.809,49.768,53.141,57.685,62.672,65.094,67.688,68.863,68.821,68.043,67.219,65.945,65.036,64.092,63.479,62.805,61.949,61.416,60.925,60.119,59.398,58.93,58.263,57.685,57.242,56.767,56.244,55.579,55.036,56.813,56.306,55.935,55.517,54.943,54.522,54.115,53.755,53.566,53.487,53.487,53.361,53.66,53.77,53.723,53.849,53.912,53.927,53.912,53.974,53.959,54.115,54.053,54.256,54.287,54.131,54.319,54.162,54.444,54.334,54.256,54.147,54.068,53.99,54.053,54.006,53.959,53.817,53.864,53.786,53.566,53.519,53.503
43.236,43.764,44.154,44.425,44.965,45.351,46.004,46.603,47.777,49.752,52.031,55.564,59.518,62.731,64.354,64.804,64.194,63.084,62.009,61.964,60.881,59.879,59.126,58.309,57.364,56.813,56.182,57.303,56.629,56.09,55.486,55.176,54.647,54.068,53.817,53.472,53.377,53.44,53.503,53.535,53.676,53.582,53.566,53.582,53.676,53.864,53.833,53.849,53.676,53.99,53.864,53.943,54.084,54.1,53.959,54.006,54.037,53.959,54.053,54.021,54.178,54.162,54.131,54.319,54.162,54.162,54.287,54.272,54.021,54.1,53.99,53.943,53.849,53.896,53.739,53.755,53.692,53.377,53.346,53.33
43.509,44.07,44.51,45.116,45.82,47.233,49.135,52.238,55.424,59.954,63.903,66.404,67.546,67.432,66.719,65.757,64.819,63.888,63.04,62.363,61.713,60.806,60.283,59.653,58.915,58.279,57.716,56.982,56.459,56.121,57.104,56.89,56.383,55.935,55.548,55.114,54.616,54.021,53.566,53.093,52.793,52.777,52.904,52.888,53.125,53.125,53.298,53.235,53.393,53.487,53.487,53.487,53.456,53.66,53.676,53.692,53.739,53.802,53.864,53.692,53.927,53.833,54.037,53.864,53.974,53.597,53.802,53.582,53.66,53.55,53.535,53.582,53.487,53.424,53.251,53.062,52.983,52.841,52.793,52.698
43.475,43.968,44.408,44.594,45.217,45.753,46.187,47.497,49.362,52.095,55.548,59.036,60.97,62.451,62.731,62.142,60.94,59.849,60.164,59.066,58.035,57.349,56.613,55.812,55.021,54.491,53.817,53.156,52.698,52.175,51.793,51.84,53.802,53.896,53.88,54.037,54.068,54.147,54.256,54.319,54.209,54.241,54.256,54.256,54.506,54.225,54.319,54.209,54.319,54.194,54.209,54.178,54.131,54.115,53.99,54.147,54.194,54.131,54.225,54.287,54.272,54.287,54.459,54.459,54.475,54.631,54.444,54.413,54.319,54.194,54.397,54.272,54.241,54.162,54.021,53.943,53.645,53.676,53.377,53.283
43.27,43.866,44.307,44.678,45.015,45.703,46.104,46.786,47.875,49.881,52.73,56.552,60.238,62.304,63.888,64.296,63.815,62.746,61.653,61.653,60.732,59.683,58.885,58.02,57.166,56.49,55.873,57.227,56.506,56.09,55.486,55.114,54.725,54.397,54.225,54.162,54.303,54.35,54.413,54.428,54.459,54.241,54.397,54.444,54.397,54.584,54.569,54.459,54.413,54.553,54.538,54.616,54.444,54.475,54.74,54.631,54.647,54.771,54.74,54.803,54.849,54.756,54.74,54.849,54.849,54.943,54.912,54.865,54.74,54.725,54.756,54.569,54.459,54.538,54.506,54.428,54.225,54.053,53.912,53.723
42.86,43.458,44.103,44.256,44.796,45.452,46.354,47.563,49.444,52.429,56.721,61.579,65.426,65.916,67.09,67.276,66.662,65.786,64.587,63.654,62.966,62.245,61.787,60.955,60.343,59.819,59.187,58.415,57.929,57.273,56.706,56.29,55.858,55.502,54.943,54.303,53.943,53.456,52.888,52.587,52.079,52.031,52.095,51.888,51.84,52.031,52.27,52.175,52.381,52.365,52.413,52.397,54.662,54.631,54.709,54.771,54.896,54.818,54.787,54.803,54.849,54.725,54.849,54.803,54.974,54.881,54.694,54.647,54.694,54.631,54.413,54.397,54.459,54.491,54.397,54.272,54.006,53.99,53.927,53.55
43.441,43.781,44.324,44.678,45.25,45.82,46.237,47.546,49.703,52.809,57.089,61.92,64.092,66.289,67.247,66.933,66.074,65.05,64.47,63.508,62.554,61.757,61.089,60.179,59.473,58.99,58.187,57.517,57.135,56.444,56.074,55.657,55.052,54.678,54.068,53.487,55.145,54.6,54.303,54.1,54.021,53.896,54.178,54.147,54.381,54.272,54.522,54.256,54.397,54.475,54.475,54.506,54.397,54.506,54.475,54.522,54.522,54.491,54.569,54.459,54.491,54.459,54.647,54.553,54.771,54.694,54.678,54.569,54.553,54.506,54.522,54.287,54.303,54.287,54.147,54.068,53.77,53.692,53.424,53.251
43.236,43.56,43.934,44.594,45.082,45.636,46.104,47.249,49.297,52.349,55.61,59.533,63.098,65.152,65.901,65.498,64.572,63.508,63.084,62.053,61.134,60.209,59.608,58.673,57.959,57.38,56.536,57.517,57.211,56.567,56.182,55.843,55.207,54.849,54.459,53.927,53.613,53.314,53.361,53.283,53.267,53.456,53.566,53.692,53.864,53.755,53.849,53.692,53.833,53.755,53.849,53.755,53.833,53.802,53.755,53.786,53.786,53.88,53.912,53.959,53.864,53.77,53.959,53.849,54.068,54.1,53.943,53.833,53.645,53.692,53.739,53.519,53.472,53.629,53.645,53.487,53.346,53.283,52.983,52.635
42.654,43.577,44.002,44.51,44.847,45.25,46.07,46.786,47.941,49.59,52.571,56.49,60.493,62.451,64.165,64.833,64.412,63.406,62.378,62.201,61.178,60.224,59.413,58.688,57.792,57.15,56.644,55.827,55.269,54.756,54.021,53.424,53.109,52.587,52.318,51.952,51.681,51.793,51.808,51.808,54.053,54.162,54.194,54.209,54.225,54.475,54.35,54.569,54.35,54.397,54.428,54.459,54.459,54.475,54.366,54.35,54.459,54.491,54.413,54.538,54.584,54.506,54.413,54.787,54.584,54.756,54.771,54.538,54.538,54.334,54.35,54.256,54.209,54.272,54.334,54.397,54.194,54.021,54.037,53.786
43.134,43.475,43.951,44.476,44.763,45.619,46.12,47.431,49.525,52.524,55.734,60.298,64.107,66.347,67.276,67.119,66.189,65.397,64.499,63.742,62.849,62.215,61.401,60.553,59.819,59.383,58.643,57.792,57.257,56.583,57.914,57.548,57.104,56.644,56.151,55.626,55.114,54.631,54.225,53.692,53.66,53.472,53.519,53.66,53.77,53.927,53.943,53.786,53.833,53.912,53.849,53.833,53.802,53.912,53.833,53.974,53.959,54.068,54.006,54.147,54.037,54.068,54.021,54.021,54.147,54.178,54.1,53.927,53.802,53.755,53.692,53.707,53.566,53.676,53.424,53.44,53.062,53.046,52.872,55.3
43.628,44.053,44.273,44.746,45.318,45.82,46.453,47.76,49.671,52.047,55.92,60.014,63.83,65.858,66.79,66.547,65.613,64.674,64.005,63.172,62.201,61.446,60.776,59.864,59.156,58.521,57.822,57.12,56.583,55.858,57.273,56.951,56.552,56.09,55.579,55.005,54.569,54.131,53.864,53.503,53.487,53.456,53.55,53.676,53.88,53.864,53.943,53.645,53.943,53.833,53.896,53.849,53.833,54.037,53.833,53.959,54.037,54.1,53.99,54.1,54.147,54.021,54.162,54.037,54.162,54.194,54.162,53.896,54.084,53.927,53.896,53.723,53.802,53.676,53.739,53.566,53.283,53.251,53.03,52.888
43.014,43.543,44.087,44.374,44.965,45.536,46.52,47.711,49.573,52.635,57.288,62.26,66.605,67.176,68.835,69.173,68.849,68.171,67.119,65.743,65.079,64.499,64.121,63.377,62.878,62.407,61.683,61.104,60.612,59.804,59.262,58.93,58.506,58.035,57.578,56.752,56.49,55.997,55.548,55.129,54.6,54.131,53.739,53.014,52.508,54.538,54.287,53.943,54.147,54.178,54.178,54.241,54.35,54.397,54.35,54.459,54.491,54.506,54.397,54.725,54.444,54.553,54.709,54.678,54.725,54.74,54.647,54.569,54.616,54.459,54.381,54.538,54.225,54.178,54.053,54.021,53.707,53.566,53.472,53.298
43.236,43.679,44.137,44.459,45.015,45.435,46.12,47.018,48.236,50.108,53.393,58.096,63.333,65.455,68.312,69.594,69.72,69.117,68.397,66.662,65.815,64.963,64.485,63.961,63.274,62.481,62.112,61.342,60.597,60.044,59.458,58.748,58.4,57.914,57.426,56.767,56.059,55.812,57.319,56.936,56.536,56.043,55.579,54.989,54.569,54.115,53.707,53.503,53.188,53.298,53.456,53.503,53.55,53.676,53.723,53.739,53.896,53.959,54.037,54.053,54.178,54.147,54.1,54.225,54.194,54.334,54.459,54.381,54.194,54.256,54.131,53.833,54.068,53.88,53.912,53.864,53.755,53.456,53.361,53.267
42.826,43.304,44.002,44.476,45.082,45.603,46.104,47.381,49.362,52.603,56.89,61.52,63.713,65.772,66.633,66.461,65.685,64.819,64.107,63.245,62.26,61.579,60.776,59.849,59.337,58.764,57.99,57.334,56.767,56.198,55.486,55.052,56.475,56.074,55.579,55.098,54.381,54.037,53.77,53.519,53.487,53.456,53.582,53.755,53.864,53.927,54.037,53.864,54.037,53.99,54.1,54.068,54.131,54.162,53.974,54.084,54.162,54.162,54.084,54.241,54.131,54.037,54.131,54.147,54.366,54.334,54.287,54.021,54.068,54.021,54.068,53.849,53.817,53.802,53.629,53.77,53.283,53.235,53.109,52.714
42.671,43.304,43.883,44.357,44.881,45.25,45.887,46.703,47.875,49.978,52.904,57.242,62.407,66.79,67.333,68.75,69.06,68.793,68.298,67.147,66.174,64.877,64.543,64.092,63.421,62.937,62.481,61.772,61.119,60.523,59.969,59.322,58.885,58.476,57.99,57.257,56.798,56.383,55.858,55.409,54.912,54.538,53.974,53.645,52.999,52.571,52.365,52.254,52.127,52.349,52.333,52.445,52.46,54.725,54.787,54.662,54.725,54.803,54.865,54.912,54.881,54.74,54.631,54.865,54.849,54.74,54.896,54.725,54.6,54.678,54.662,54.616,54.475,54.381,54.334,54.319,54.115,53.739,53.755,53.629
43.099,43.645,44.12,44.763,45.234,45.87,46.47,47.842,49.736,52.872,57.166,62.097,64.18,66.39,67.418,67.09,66.433,65.455,64.645,63.771,62.893,62.127,61.49,60.627,60.059,59.488,58.658,57.99,57.517,56.767,56.306,55.92,55.409,54.943,54.241,55.812,55.285,54.818,54.475,54.162,53.817,53.723,53.864,54.131,54.35,54.287,54.397,54.303,54.444,54.35,54.428,54.428,54.428,54.444,54.35,54.444,54.491,54.569,54.522,54.631,54.538,54.584,54.771,54.678,54.662,54.725,54.709,54.6,54.569,54.381,54.522,54.225,54.319,54.241,54.162,54.115,53.786,53.676,53.424,53.283
43.441,44.103,44.56,44.998,45.552,45.787,46.603,47.464,48.695,50.462,53.676,58.187,63.23,64.891,67.532,68.694,68.821,68.185,67.375,66.318,65.123,64.354,63.888,63.318,62.599,62.023,61.327,60.687,60.104,59.533,58.839,58.294,58.035,57.41,57.196,56.613,55.997,55.579,55.021,54.584,54.053,53.535,52.951,52.856,52.333,51.968,52.238,52.397,52.333,52.381,52.429,52.603,52.54,52.333,54.803,54.725,54.74,54.709,54.787,54.756,54.756,54.787,54.647,54.771,54.678,54.725,54.849,54.756,54.694,54.725,54.74,54.787,54.725,54.616,54.553,54.522,54.319,54.1,54.115,53.959
43.27,43.747,44.273,44.779,45.267,45.954,46.237,47.628,49.687,52.761,57.242,62.26,64.688,67.247,68.185,68.072,67.39,66.504,65.354,64.47,63.669,62.922,62.363,61.475,60.881,60.283,59.503,58.854,58.37,57.7,57.15,56.644,56.074,55.672,57.043,56.736,56.336,55.796,55.192,54.756,54.115,53.802,53.55,53.535,53.755,53.849,53.974,53.755,54.037,53.912,54.037,53.959,53.959,53.959,54.053,54.115,54.147,54.178,54.194,54.334,54.35,54.272,54.366,54.334,54.397,54.397,54.303,54.162,54.115,54.1,54.1,54.084,54.084,54.068,53.864,53.755,53.55,53.535,53.456,53.109
